# requirement_level_code	M	M	M	R	O	O	R	O	M	M	O	O	O	O	R	O	O	O	O	O	O	O	O	O	M	M	O	O	O	M	M	M	R	R	R	HR	HR	HR	HR	HR	O	O	O	R	R	R	O	O	O	HR	HR	R	R	HR	R	HR	HR	HR	HR	R	R	R	O	O	HR	HR	R	R	HR	HR	R	R	R	R	R	O	O	R	O	O	R	R	R	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	O	R	R	R	R	R	O	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R
# section	Sample information	Sample information	Sample information	Sample relations	Sample relations	Sample relations	Sample relations	Sample relations	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Project	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	User defined	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample storage	Sample storage	Sample storage	Sample storage	Sample storage	Sample storage	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Nucleic acid extraction	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	User defined	User defined	Environment	Environment	Environment	Environment	Environment	User defined	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Environment	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample collection	Sample preparation	Sample preparation	Sample preparation	Sample preparation	Data management	Data management	Sample collection	Nucleic acid extraction	Nucleic acid extraction
samp_name	samp_category	neg_cont_type	pos_cont_type	materialSampleID	sample_derived_from	sample_composed_of	rel_cont_id	biological_rep_relation	decimalLongitude	decimalLatitude	verbatimLongitude	verbatimLatitude	verbatimCoordinateSystem	verbatimSRS	expedition_id	cruiseName	cruiseURL	cruiseStartDate	cruiseEndDate	cruiseLocation	geomeName	geomeURL	expeditionReportName	expeditionReportURL	geo_loc_name	eventDate	eventDurationValue	verbatimEventDate	verbatimEventTime	env_broad_scale	env_local_scale	env_medium	habitat_natural_artificial_0_1	samp_collect_method	samp_collect_device	samp_size	samp_size_unit	samp_store_temp	samp_store_sol	samp_store_dur	samp_store_loc	dna_store_loc	samp_store_method_additional	samp_mat_process	filter_passive_active_0_1	stationed_sample_dur	pump_flow_rate	pump_flow_rate_unit	prefilter_material	size_frac_low	size_frac	filter_diameter	filter_surface_area	filter_material	filter_name	precip_chem_prep	precip_force_prep	precip_time_prep	precip_temp_prep	prepped_samp_store_temp	prepped_samp_store_sol	prepped_samp_store_dur	prep_method_additional	date_ext	samp_vol_we_dna_ext	samp_vol_we_dna_ext_unit	nucl_acid_ext_lysis	nucl_acid_ext_sep	nucl_acid_ext	nucl_acid_ext_kit	nucl_acid_ext_modify	dna_cleanup_0_1	dna_cleanup_method	concentration	concentration_unit	concentration_method	ratioOfAbsorbance260_280	pool_dna_num	nucl_acid_ext_method_additional	samp_weather	minimumDepthInMeters	maximumDepthInMeters	tot_depth_water_col	elev	temp	chlorophyll	light_intensity	ph	ph_meth	salinity	suspend_part_matter	tidal_stage	turbidity	water_current	solar_irradiance	wind_direction	wind_speed	diss_inorg_carb	diss_inorg_carb_unit	diss_inorg_nitro	diss_inorg_nitro_unit	diss_org_carb	diss_org_carb_unit	diss_org_nitro	diss_org_nitro_unit	diss_oxygen	diss_oxygen_unit	tot_diss_nitro	tot_diss_nitro_unit	tot_inorg_nitro	tot_inorg_nitro_unit	tot_nitro	tot_nitro_unit	tot_part_carb	tot_part_carb_unit	tot_org_carb	tot_org_carb_unit	tot_org_c_meth	tot_nitro_content	tot_nitro_content_unit	tot_nitro_cont_meth	tot_carb	tot_carb_unit	part_org_carb	part_org_carb_unit	part_org_nitro	part_org_nitro_unit	nitrate	nitrate_unit	nitrite	nitrite_unit	nitro	nitro_unit	org_carb	org_carb_unit	org_matter	org_matter_unit	org_nitro	org_nitro_unit	dna_conc	dna_conc_unit	ammonium	ammonium_unit	carbonate	carbonate_unit	hydrogen_ion	hydrogen_ion_unit	nitrate_plus_nitrite	nitrate_plus_nitrite_unit	omega_arag	pco2	pco2_unit	phosphate	phosphate_unit	pressure	pressure_unit	silicate	silicate_unit	tot_alkalinity	tot_alkalinity_unit	transmittance	transmittance_unit	serial_number	line_id	station_id	ctd_cast_number	ctd_bottle_number	replicate_number	extract_id	extract_plate	extract_well_number	extract_well_position	biosample_accession	organism	samp_collect_notes	dna_yield	dna_yield_unit
EX2203_ROS10_B04	sample			EX2203_ROS10_B04					missing: not provided	missing: not provided					EX2203	2022 Puerto Rico Mapping and Deep-Sea Camera Demonstration	https://oceanexplorer.noaa.gov/okeanos/explorations/ex2203/welcome.html	4/2/22	4/26/22	West Atlantic	EX2203_eDNA (EX2203_eDNA)	https://geome-db.org/record/ark:/21547/Fid2	EX-22-03	https://repository.library.noaa.gov/view/noaa/40460	West Atlantic	4/19/22 19:37				missing: not provided	missing: not provided	missing: not provided			CTD			25	Longmire's Buffer Solution												0.45														2	L															498	498			missing: not provided					missing: not provided																missing: not provided	missing: not provided																																																											ROS1									Within the deep scattering layer (DSL)		
EX2203_ROS10_B02	sample			EX2203_ROS10_B02					missing: not provided	missing: not provided					EX2203	2022 Puerto Rico Mapping and Deep-Sea Camera Demonstration	https://oceanexplorer.noaa.gov/okeanos/explorations/ex2203/welcome.html	4/2/22	4/26/22	West Atlantic	EX2203_eDNA (EX2203_eDNA)	https://geome-db.org/record/ark:/21547/Fid2	EX-22-03	https://repository.library.noaa.gov/view/noaa/40460	West Atlantic	4/19/22 18:34				missing: not provided	missing: not provided	missing: not provided			CTD			25	Longmire's Buffer Solution												0.45														2	L															1562	1562			missing: not provided					missing: not provided																missing: not provided	missing: not provided																																																											ROS1									Halfway through the tow		
EX2203_ROS10_B01	sample			EX2203_ROS10_B01					missing: not provided	missing: not provided					EX2203	2022 Puerto Rico Mapping and Deep-Sea Camera Demonstration	https://oceanexplorer.noaa.gov/okeanos/explorations/ex2203/welcome.html	4/2/22	4/26/22	West Atlantic	EX2203_eDNA (EX2203_eDNA)	https://geome-db.org/record/ark:/21547/Fid2	EX-22-03	https://repository.library.noaa.gov/view/noaa/40460	West Atlantic	4/19/22 18:10				missing: not provided	missing: not provided	missing: not provided			CTD			25	Longmire's Buffer Solution												0.45														2	L															1566.7	1566.7			missing: not provided					missing: not provided																missing: not provided	missing: not provided																																																											ROS1									First bottom sample		
EX2203_ROS09_Blank	negative control	field negative		EX2203_ROS09_Blank					not applicable: control sample	not applicable: control sample					EX2203	2022 Puerto Rico Mapping and Deep-Sea Camera Demonstration	https://oceanexplorer.noaa.gov/okeanos/explorations/ex2203/welcome.html	4/2/22	4/26/22	West Atlantic	EX2203_eDNA (EX2203_eDNA)	https://geome-db.org/record/ark:/21547/Fid2	EX-22-03	https://repository.library.noaa.gov/view/noaa/40460	West Atlantic	not applicable: control sample				missing: not provided	missing: not provided	missing: not provided			CTD			25	Longmire's Buffer Solution												0.45														2	L															not applicable: control sample	not applicable: control sample			not applicable: control sample					not applicable: control sample																not applicable: control sample	not applicable: control sample																																																											ROS9									control		
EX2203_ROS09_B06	sample			EX2203_ROS09_B06					missing: not provided	missing: not provided					EX2203	2022 Puerto Rico Mapping and Deep-Sea Camera Demonstration	https://oceanexplorer.noaa.gov/okeanos/explorations/ex2203/welcome.html	4/2/22	4/26/22	West Atlantic	EX2203_eDNA (EX2203_eDNA)	https://geome-db.org/record/ark:/21547/Fid2	EX-22-03	https://repository.library.noaa.gov/view/noaa/40460	West Atlantic	4/17/22 20:51				missing: not provided	missing: not provided	missing: not provided			CTD			25	Longmire's Buffer Solution												0.45														2	L															4.2	4.2			missing: not provided					missing: not provided																missing: not provided	missing: not provided																																																											ROS9									Surface sample		
EX2203_ROS09_B05	sample			EX2203_ROS09_B05					missing: not provided	missing: not provided					EX2203	2022 Puerto Rico Mapping and Deep-Sea Camera Demonstration	https://oceanexplorer.noaa.gov/okeanos/explorations/ex2203/welcome.html	4/2/22	4/26/22	West Atlantic	EX2203_eDNA (EX2203_eDNA)	https://geome-db.org/record/ark:/21547/Fid2	EX-22-03	https://repository.library.noaa.gov/view/noaa/40460	West Atlantic	4/17/22 20:44				missing: not provided	missing: not provided	missing: not provided			CTD			25	Longmire's Buffer Solution												0.45														2	L															135	135			missing: not provided					missing: not provided																missing: not provided	missing: not provided																																																											ROS9									Chlorophyll max		
EX2203_ROS09_B04	sample			EX2203_ROS09_B04					missing: not provided	missing: not provided					EX2203	2022 Puerto Rico Mapping and Deep-Sea Camera Demonstration	https://oceanexplorer.noaa.gov/okeanos/explorations/ex2203/welcome.html	4/2/22	4/26/22	West Atlantic	EX2203_eDNA (EX2203_eDNA)	https://geome-db.org/record/ark:/21547/Fid2	EX-22-03	https://repository.library.noaa.gov/view/noaa/40460	West Atlantic	4/17/22 20:41				missing: not provided	missing: not provided	missing: not provided			CTD			25	Longmire's Buffer Solution												0.45														2	L															174	174			missing: not provided					missing: not provided																missing: not provided	missing: not provided																																																											ROS9									Observed a biological layer in the EK data at this depth		
EX2203_ROS09_B03	sample			EX2203_ROS09_B03					missing: not provided	missing: not provided					EX2203	2022 Puerto Rico Mapping and Deep-Sea Camera Demonstration	https://oceanexplorer.noaa.gov/okeanos/explorations/ex2203/welcome.html	4/2/22	4/26/22	West Atlantic	EX2203_eDNA (EX2203_eDNA)	https://geome-db.org/record/ark:/21547/Fid2	EX-22-03	https://repository.library.noaa.gov/view/noaa/40460	West Atlantic	4/17/22 20:31				missing: not provided	missing: not provided	missing: not provided			CTD			25	Longmire's Buffer Solution												0.45														2	L															428.5	428.5			missing: not provided					missing: not provided																missing: not provided	missing: not provided																																																											ROS9									Observed a biological layer in the EK data at this depth		
EX2203_ROS09_B02	sample			EX2203_ROS09_B02					missing: not provided	missing: not provided					EX2203	2022 Puerto Rico Mapping and Deep-Sea Camera Demonstration	https://oceanexplorer.noaa.gov/okeanos/explorations/ex2203/welcome.html	4/2/22	4/26/22	West Atlantic	EX2203_eDNA (EX2203_eDNA)	https://geome-db.org/record/ark:/21547/Fid2	EX-22-03	https://repository.library.noaa.gov/view/noaa/40460	West Atlantic	4/17/22 20:20				missing: not provided	missing: not provided	missing: not provided			CTD			25	Longmire's Buffer Solution												0.45														2	L															479.5	479.5			missing: not provided					missing: not provided																missing: not provided	missing: not provided																																																											ROS9									Halfway through the tow		
EX2203_ROS09_B01	sample			EX2203_ROS09_B01					missing: not provided	missing: not provided					EX2203	2022 Puerto Rico Mapping and Deep-Sea Camera Demonstration	https://oceanexplorer.noaa.gov/okeanos/explorations/ex2203/welcome.html	4/2/22	4/26/22	West Atlantic	EX2203_eDNA (EX2203_eDNA)	https://geome-db.org/record/ark:/21547/Fid2	EX-22-03	https://repository.library.noaa.gov/view/noaa/40460	West Atlantic	4/17/22 20:09				missing: not provided	missing: not provided	missing: not provided			CTD			25	Longmire's Buffer Solution												0.45														2	L															480	480			missing: not provided					missing: not provided																missing: not provided	missing: not provided																																																											ROS9									First bottom sample		
EX2203_ROS07_Blank	negative control	field negative		EX2203_ROS07_Blank					not applicable: control sample	not applicable: control sample					EX2203	2022 Puerto Rico Mapping and Deep-Sea Camera Demonstration	https://oceanexplorer.noaa.gov/okeanos/explorations/ex2203/welcome.html	4/2/22	4/26/22	West Atlantic	EX2203_eDNA (EX2203_eDNA)	https://geome-db.org/record/ark:/21547/Fid2	EX-22-03	https://repository.library.noaa.gov/view/noaa/40460	West Atlantic	not applicable: control sample				missing: not provided	missing: not provided	missing: not provided			CTD			25	Longmire's Buffer Solution												0.45														2	L															not applicable: control sample	not applicable: control sample			not applicable: control sample					not applicable: control sample																not applicable: control sample	not applicable: control sample																																																											ROS7									control		
EX2203_ROS07_B06	sample			EX2203_ROS07_B06					missing: not provided	missing: not provided					EX2203	2022 Puerto Rico Mapping and Deep-Sea Camera Demonstration	https://oceanexplorer.noaa.gov/okeanos/explorations/ex2203/welcome.html	4/2/22	4/26/22	West Atlantic	EX2203_eDNA (EX2203_eDNA)	https://geome-db.org/record/ark:/21547/Fid2	EX-22-03	https://repository.library.noaa.gov/view/noaa/40460	West Atlantic	4/15/22 19:27				missing: not provided	missing: not provided	missing: not provided			CTD			25	Longmire's Buffer Solution												0.45														2	L															2.7	2.7			missing: not provided					missing: not provided																missing: not provided	missing: not provided																																																											ROS7									Surface sample		
EX2203_ROS07_B05	sample			EX2203_ROS07_B05					missing: not provided	missing: not provided					EX2203	2022 Puerto Rico Mapping and Deep-Sea Camera Demonstration	https://oceanexplorer.noaa.gov/okeanos/explorations/ex2203/welcome.html	4/2/22	4/26/22	West Atlantic	EX2203_eDNA (EX2203_eDNA)	https://geome-db.org/record/ark:/21547/Fid2	EX-22-03	https://repository.library.noaa.gov/view/noaa/40460	West Atlantic	4/15/22 19:22				missing: not provided	missing: not provided	missing: not provided			CTD			25	Longmire's Buffer Solution												0.45														2	L															100.6	100.6			missing: not provided					missing: not provided																missing: not provided	missing: not provided																																																											ROS7									Scattering layer observed in the EK		
EX2203_ROS07_B04	sample			EX2203_ROS07_B04					missing: not provided	missing: not provided					EX2203	2022 Puerto Rico Mapping and Deep-Sea Camera Demonstration	https://oceanexplorer.noaa.gov/okeanos/explorations/ex2203/welcome.html	4/2/22	4/26/22	West Atlantic	EX2203_eDNA (EX2203_eDNA)	https://geome-db.org/record/ark:/21547/Fid2	EX-22-03	https://repository.library.noaa.gov/view/noaa/40460	West Atlantic	4/15/22 19:16				missing: not provided	missing: not provided	missing: not provided			CTD			25	Longmire's Buffer Solution												0.45														2	L															200.5	200.5			missing: not provided					missing: not provided																missing: not provided	missing: not provided																																																											ROS7									Even 2 m from the bottom		
EX2203_ROS07_B03	sample			EX2203_ROS07_B03					missing: not provided	missing: not provided					EX2203	2022 Puerto Rico Mapping and Deep-Sea Camera Demonstration	https://oceanexplorer.noaa.gov/okeanos/explorations/ex2203/welcome.html	4/2/22	4/26/22	West Atlantic	EX2203_eDNA (EX2203_eDNA)	https://geome-db.org/record/ark:/21547/Fid2	EX-22-03	https://repository.library.noaa.gov/view/noaa/40460	West Atlantic	4/15/22 19:12				missing: not provided	missing: not provided	missing: not provided			CTD			25	Longmire's Buffer Solution												0.45														2	L															283.5	283.5			missing: not provided					missing: not provided																missing: not provided	missing: not provided																																																											ROS7									Third bottom sample collected at the end of the tow		
EX2203_ROS07_B02	sample			EX2203_ROS07_B02					missing: not provided	missing: not provided					EX2203	2022 Puerto Rico Mapping and Deep-Sea Camera Demonstration	https://oceanexplorer.noaa.gov/okeanos/explorations/ex2203/welcome.html	4/2/22	4/26/22	West Atlantic	EX2203_eDNA (EX2203_eDNA)	https://geome-db.org/record/ark:/21547/Fid2	EX-22-03	https://repository.library.noaa.gov/view/noaa/40460	West Atlantic	4/15/22 18:58				missing: not provided	missing: not provided	missing: not provided			CTD			25	Longmire's Buffer Solution												0.45														2	L															275.5	275.5			missing: not provided					missing: not provided																missing: not provided	missing: not provided																																																											ROS7									Second bottom sample collected in the middle of the tow		
EX2203_ROS07_B01	sample			EX2203_ROS07_B01					missing: not provided	missing: not provided					EX2203	2022 Puerto Rico Mapping and Deep-Sea Camera Demonstration	https://oceanexplorer.noaa.gov/okeanos/explorations/ex2203/welcome.html	4/2/22	4/26/22	West Atlantic	EX2203_eDNA (EX2203_eDNA)	https://geome-db.org/record/ark:/21547/Fid2	EX-22-03	https://repository.library.noaa.gov/view/noaa/40460	West Atlantic	4/15/22 18:45				missing: not provided	missing: not provided	missing: not provided			CTD			25	Longmire's Buffer Solution												0.45														2	L															274.2	274.2			missing: not provided					missing: not provided																missing: not provided	missing: not provided																																																											ROS7									First bottom sample collected at the start of the tow		
EX2203_ROS06_Blank	negative control	field negative		EX2203_ROS06_Blank					not applicable: control sample	not applicable: control sample					EX2203	2022 Puerto Rico Mapping and Deep-Sea Camera Demonstration	https://oceanexplorer.noaa.gov/okeanos/explorations/ex2203/welcome.html	4/2/22	4/26/22	West Atlantic	EX2203_eDNA (EX2203_eDNA)	https://geome-db.org/record/ark:/21547/Fid2	EX-22-03	https://repository.library.noaa.gov/view/noaa/40460	West Atlantic	not applicable: control sample				missing: not provided	missing: not provided	missing: not provided			CTD			25	Longmire's Buffer Solution												0.45														2	L															not applicable: control sample	not applicable: control sample			not applicable: control sample					not applicable: control sample																not applicable: control sample	not applicable: control sample																																																											ROS6									control		
EX2203_ROS06_B06	sample			EX2203_ROS06_B06					missing: not provided	missing: not provided					EX2203	2022 Puerto Rico Mapping and Deep-Sea Camera Demonstration	https://oceanexplorer.noaa.gov/okeanos/explorations/ex2203/welcome.html	4/2/22	4/26/22	West Atlantic	EX2203_eDNA (EX2203_eDNA)	https://geome-db.org/record/ark:/21547/Fid2	EX-22-03	https://repository.library.noaa.gov/view/noaa/40460	West Atlantic	4/15/22 14:32				missing: not provided	missing: not provided	missing: not provided			CTD			25	Longmire's Buffer Solution												0.45														2	L															3.4	3.4			missing: not provided					missing: not provided																missing: not provided	missing: not provided																																																											ROS6									Surface		
EX2203_ROS06_B05	sample			EX2203_ROS06_B05					missing: not provided	missing: not provided					EX2203	2022 Puerto Rico Mapping and Deep-Sea Camera Demonstration	https://oceanexplorer.noaa.gov/okeanos/explorations/ex2203/welcome.html	4/2/22	4/26/22	West Atlantic	EX2203_eDNA (EX2203_eDNA)	https://geome-db.org/record/ark:/21547/Fid2	EX-22-03	https://repository.library.noaa.gov/view/noaa/40460	West Atlantic	4/15/22 14:24				missing: not provided	missing: not provided	missing: not provided			CTD			25	Longmire's Buffer Solution												0.45														2	L															138	138			missing: not provided					missing: not provided																missing: not provided	missing: not provided																																																											ROS6									Chlorophyll max layer		
EX2203_ROS06_B04	sample			EX2203_ROS06_B04					missing: not provided	missing: not provided					EX2203	2022 Puerto Rico Mapping and Deep-Sea Camera Demonstration	https://oceanexplorer.noaa.gov/okeanos/explorations/ex2203/welcome.html	4/2/22	4/26/22	West Atlantic	EX2203_eDNA (EX2203_eDNA)	https://geome-db.org/record/ark:/21547/Fid2	EX-22-03	https://repository.library.noaa.gov/view/noaa/40460	West Atlantic	4/15/22 14:19				missing: not provided	missing: not provided	missing: not provided			CTD			25	Longmire's Buffer Solution												0.45														2	L															230	230			missing: not provided					missing: not provided																missing: not provided	missing: not provided																																																											ROS6									Possible second chlorophyll max layer, showed up in the EK data		
EX2203_ROS06_B03	sample			EX2203_ROS06_B03					missing: not provided	missing: not provided					EX2203	2022 Puerto Rico Mapping and Deep-Sea Camera Demonstration	https://oceanexplorer.noaa.gov/okeanos/explorations/ex2203/welcome.html	4/2/22	4/26/22	West Atlantic	EX2203_eDNA (EX2203_eDNA)	https://geome-db.org/record/ark:/21547/Fid2	EX-22-03	https://repository.library.noaa.gov/view/noaa/40460	West Atlantic	4/15/22 14:15				missing: not provided	missing: not provided	missing: not provided			CTD			25	Longmire's Buffer Solution												0.45														2	L															303	303			missing: not provided					missing: not provided																missing: not provided	missing: not provided																																																											ROS6									15 m up from bottle #2		
EX2203_ROS06_B02	sample			EX2203_ROS06_B02					missing: not provided	missing: not provided					EX2203	2022 Puerto Rico Mapping and Deep-Sea Camera Demonstration	https://oceanexplorer.noaa.gov/okeanos/explorations/ex2203/welcome.html	4/2/22	4/26/22	West Atlantic	EX2203_eDNA (EX2203_eDNA)	https://geome-db.org/record/ark:/21547/Fid2	EX-22-03	https://repository.library.noaa.gov/view/noaa/40460	West Atlantic	4/15/22 14:07				missing: not provided	missing: not provided	missing: not provided			CTD			25	Longmire's Buffer Solution												0.45														2	L															448	448			missing: not provided					missing: not provided																missing: not provided	missing: not provided																																																											ROS6									15 m from the bottom		
EX2203_ROS06_B01	sample			EX2203_ROS06_B01					missing: not provided	missing: not provided					EX2203	2022 Puerto Rico Mapping and Deep-Sea Camera Demonstration	https://oceanexplorer.noaa.gov/okeanos/explorations/ex2203/welcome.html	4/2/22	4/26/22	West Atlantic	EX2203_eDNA (EX2203_eDNA)	https://geome-db.org/record/ark:/21547/Fid2	EX-22-03	https://repository.library.noaa.gov/view/noaa/40460	West Atlantic	4/15/22 13:58				missing: not provided	missing: not provided	missing: not provided			CTD			25	Longmire's Buffer Solution												0.45														2	L															605	605			missing: not provided					missing: not provided																missing: not provided	missing: not provided																																																											ROS6									Near bottom sample		
EX2203_ROS05_Blank	negative control	field negative		EX2203_ROS05_Blank					not applicable: control sample	not applicable: control sample					EX2203	2022 Puerto Rico Mapping and Deep-Sea Camera Demonstration	https://oceanexplorer.noaa.gov/okeanos/explorations/ex2203/welcome.html	4/2/22	4/26/22	West Atlantic	EX2203_eDNA (EX2203_eDNA)	https://geome-db.org/record/ark:/21547/Fid2	EX-22-03	https://repository.library.noaa.gov/view/noaa/40460	West Atlantic	not applicable: control sample				missing: not provided	missing: not provided	missing: not provided			CTD			25	Longmire's Buffer Solution												0.45														2	L															not applicable: control sample	not applicable: control sample			not applicable: control sample					not applicable: control sample																not applicable: control sample	not applicable: control sample																																																											ROS5									control		
